"","rg","ctr_n","ctr","yr","mn","sub","unit_type","unit_name","unit_n","pty_n","pty","can","pev1","vot1","vv1","ivv1","to1","cv1","cvs1","pv1","pvs1","pev2","vot2","vv2","ivv2","to2","cv2","cvs2","pv2","pvs2"
"1752","Latin America","Mexico",52,2000,7,"veracruz","Municipality","cosamaloapan",284,"PRI",21,"Francisco Labastida",-990,-990,-990,-990,-990,-990,0.366251106262207,-990,0.366251106262207,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1753","Latin America","Mexico",52,2000,7,"veracruz","Municipality","zongolica",285,"PAN",3,"Vicente Fox",-990,-990,-990,-990,-990,-990,0.279032878875732,-990,0.279032878875732,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1754","Latin America","Mexico",52,2000,7,"veracruz","Municipality","zongolica",285,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.225884323120117,-990,0.225884323120117,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1755","Latin America","Mexico",52,2000,7,"veracruz","Municipality","zongolica",285,"PRI",21,"Francisco Labastida",-990,-990,-990,-990,-990,-990,0.478135833740234,-990,0.478135833740234,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1756","Latin America","Mexico",52,2000,7,"veracruz","Municipality","san andrés tuxtla",286,"PAN",3,"Vicente Fox",-990,-990,-990,-990,-990,-990,0.301965866088867,-990,0.301965866088867,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1757","Latin America","Mexico",52,2000,7,"veracruz","Municipality","san andrés tuxtla",286,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.257742500305176,-990,0.257742500305176,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1758","Latin America","Mexico",52,2000,7,"veracruz","Municipality","san andrés tuxtla",286,"PRI",21,"Francisco Labastida",-990,-990,-990,-990,-990,-990,0.427736701965332,-990,0.427736701965332,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1759","Latin America","Mexico",52,2000,7,"veracruz","Municipality","acayucan",287,"PAN",3,"Vicente Fox",-990,-990,-990,-990,-990,-990,0.366880569458008,-990,0.366880569458008,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1760","Latin America","Mexico",52,2000,7,"veracruz","Municipality","acayucan",287,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.197307872772217,-990,0.197307872772217,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1761","Latin America","Mexico",52,2000,7,"veracruz","Municipality","acayucan",287,"PRI",21,"Francisco Labastida",-990,-990,-990,-990,-990,-990,0.423866271972656,-990,0.423866271972656,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1762","Latin America","Mexico",52,2000,7,"veracruz","Municipality","cosoleacaque",288,"PAN",3,"Vicente Fox",-990,-990,-990,-990,-990,-990,0.246675968170166,-990,0.246675968170166,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1763","Latin America","Mexico",52,2000,7,"veracruz","Municipality","cosoleacaque",288,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.316197109222412,-990,0.316197109222412,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1764","Latin America","Mexico",52,2000,7,"veracruz","Municipality","cosoleacaque",288,"PRI",21,"Francisco Labastida",-990,-990,-990,-990,-990,-990,0.424332885742188,-990,0.424332885742188,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1765","Latin America","Mexico",52,2000,7,"veracruz","Municipality","coatzacoalcos",289,"PAN",3,"Vicente Fox",-990,-990,-990,-990,-990,-990,0.420026741027832,-990,0.420026741027832,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1766","Latin America","Mexico",52,2000,7,"veracruz","Municipality","coatzacoalcos",289,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.295878810882568,-990,0.295878810882568,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1767","Latin America","Mexico",52,2000,7,"veracruz","Municipality","coatzacoalcos",289,"PRI",21,"Francisco Labastida",-990,-990,-990,-990,-990,-990,0.2627756690979,-990,0.2627756690979,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1768","Latin America","Mexico",52,2000,7,"veracruz","Municipality","minatitlán",290,"PAN",3,"Vicente Fox",-990,-990,-990,-990,-990,-990,0.292720336914063,-990,0.292720336914063,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1769","Latin America","Mexico",52,2000,7,"veracruz","Municipality","minatitlán",290,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.295557918548584,-990,0.295557918548584,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1770","Latin America","Mexico",52,2000,7,"veracruz","Municipality","minatitlán",290,"PRI",21,"Francisco Labastida",-990,-990,-990,-990,-990,-990,0.393621673583984,-990,0.393621673583984,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1771","Latin America","Mexico",52,2000,7,"veracruz","Municipality","valladolid",291,"PAN",3,"Vicente Fox",-990,-990,-990,-990,-990,-990,0.344509925842285,-990,0.344509925842285,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1772","Latin America","Mexico",52,2000,7,"veracruz","Municipality","valladolid",291,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.0641564512252808,-990,0.0641564512252808,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1773","Latin America","Mexico",52,2000,7,"veracruz","Municipality","valladolid",291,"PRI",21,"Francisco Labastida",-990,-990,-990,-990,-990,-990,0.58413158416748,-990,0.58413158416748,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1774","Latin America","Mexico",52,2000,7,"yucatan","Municipality","progreso",292,"PAN",3,"Vicente Fox",-990,-990,-990,-990,-990,-990,0.413411445617676,-990,0.413411445617676,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1775","Latin America","Mexico",52,2000,7,"yucatan","Municipality","progreso",292,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.0370453381538391,-990,0.0370453381538391,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1776","Latin America","Mexico",52,2000,7,"yucatan","Municipality","progreso",292,"PRI",21,"Francisco Labastida",-990,-990,-990,-990,-990,-990,0.540044212341309,-990,0.540044212341309,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1777","Latin America","Mexico",52,2000,7,"yucatan","Municipality","mérida",293,"PAN",3,"Vicente Fox",-990,-990,-990,-990,-990,-990,0.590813751220703,-990,0.590813751220703,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1778","Latin America","Mexico",52,2000,7,"yucatan","Municipality","mérida",293,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.0278834128379822,-990,0.0278834128379822,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1779","Latin America","Mexico",52,2000,7,"yucatan","Municipality","mérida",293,"PRI",21,"Francisco Labastida",-990,-990,-990,-990,-990,-990,0.366438827514648,-990,0.366438827514648,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1780","Latin America","Mexico",52,2000,7,"yucatan","Municipality","mérida",294,"PAN",3,"Vicente Fox",-990,-990,-990,-990,-990,-990,0.639616546630859,-990,0.639616546630859,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1781","Latin America","Mexico",52,2000,7,"yucatan","Municipality","mérida",294,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.0241974306106567,-990,0.0241974306106567,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1782","Latin America","Mexico",52,2000,7,"yucatan","Municipality","mérida",294,"PRI",21,"Francisco Labastida",-990,-990,-990,-990,-990,-990,0.321792869567871,-990,0.321792869567871,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1783","Latin America","Mexico",52,2000,7,"yucatan","Municipality","ticul",295,"PAN",3,"Vicente Fox",-990,-990,-990,-990,-990,-990,0.345273742675781,-990,0.345273742675781,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1784","Latin America","Mexico",52,2000,7,"yucatan","Municipality","ticul",295,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.0526320171356201,-990,0.0526320171356201,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1785","Latin America","Mexico",52,2000,7,"yucatan","Municipality","ticul",295,"PRI",21,"Francisco Labastida",-990,-990,-990,-990,-990,-990,0.597720069885254,-990,0.597720069885254,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1786","Latin America","Mexico",52,2000,7,"zacatecas","Municipality","fresnillo",296,"PAN",3,"Vicente Fox",-990,-990,-990,-990,-990,-990,0.348738784790039,-990,0.348738784790039,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1787","Latin America","Mexico",52,2000,7,"zacatecas","Municipality","fresnillo",296,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.271483039855957,-990,0.271483039855957,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1788","Latin America","Mexico",52,2000,7,"zacatecas","Municipality","fresnillo",296,"PRI",21,"Francisco Labastida",-990,-990,-990,-990,-990,-990,0.360578536987305,-990,0.360578536987305,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1789","Latin America","Mexico",52,2000,7,"zacatecas","Municipality","sombrerete",297,"PAN",3,"Vicente Fox",-990,-990,-990,-990,-990,-990,0.316056594848633,-990,0.316056594848633,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1790","Latin America","Mexico",52,2000,7,"zacatecas","Municipality","sombrerete",297,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.201578998565674,-990,0.201578998565674,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1791","Latin America","Mexico",52,2000,7,"zacatecas","Municipality","sombrerete",297,"PRI",21,"Francisco Labastida",-990,-990,-990,-990,-990,-990,0.466612854003906,-990,0.466612854003906,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1792","Latin America","Mexico",52,2000,7,"zacatecas","Municipality","zacatecas",298,"PAN",3,"Vicente Fox",-990,-990,-990,-990,-990,-990,0.393005752563477,-990,0.393005752563477,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1793","Latin America","Mexico",52,2000,7,"zacatecas","Municipality","zacatecas",298,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.245640029907227,-990,0.245640029907227,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1794","Latin America","Mexico",52,2000,7,"zacatecas","Municipality","zacatecas",298,"PRI",21,"Francisco Labastida",-990,-990,-990,-990,-990,-990,0.327736473083496,-990,0.327736473083496,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1795","Latin America","Mexico",52,2000,7,"zacatecas","Municipality","guadalupe",299,"PAN",3,"Vicente Fox",-990,-990,-990,-990,-990,-990,0.286263217926025,-990,0.286263217926025,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1796","Latin America","Mexico",52,2000,7,"zacatecas","Municipality","guadalupe",299,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.268360843658447,-990,0.268360843658447,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1797","Latin America","Mexico",52,2000,7,"zacatecas","Municipality","guadalupe",299,"PRI",21,"Francisco Labastida",-990,-990,-990,-990,-990,-990,0.419430618286133,-990,0.419430618286133,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1798","Latin America","Mexico",52,2000,7,"zacatecas","Municipality","juchipila",300,"PAN",3,"Vicente Fox",-990,-990,-990,-990,-990,-990,0.368391304016113,-990,0.368391304016113,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1799","Latin America","Mexico",52,2000,7,"zacatecas","Municipality","juchipila",300,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.169161548614502,-990,0.169161548614502,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1800","Latin America","Mexico",52,2000,7,"zacatecas","Municipality","juchipila",300,"PRI",21,"Francisco Labastida",-990,-990,-990,-990,-990,-990,0.4431201171875,-990,0.4431201171875,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1801","Latin America","Mexico",52,2006,7,"aguascalientes","Municipality","jesús maría",1,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.463012657165527,-990,0.463012657165527,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1802","Latin America","Mexico",52,2006,7,"aguascalientes","Municipality","jesús maría",1,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.215213050842285,-990,0.215213050842285,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1803","Latin America","Mexico",52,2006,7,"aguascalientes","Municipality","jesús maría",1,"PRI",21,"Roberto Madrazo",-990,-990,-990,-990,-990,-990,0.266066741943359,-990,0.266066741943359,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1804","Latin America","Mexico",52,2006,7,"aguascalientes","Municipality","aguascalientes",2,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.429108009338379,-990,0.429108009338379,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1805","Latin America","Mexico",52,2006,7,"aguascalientes","Municipality","aguascalientes",2,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.256210441589355,-990,0.256210441589355,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1806","Latin America","Mexico",52,2006,7,"aguascalientes","Municipality","aguascalientes",2,"PRI",21,"Roberto Madrazo",-990,-990,-990,-990,-990,-990,0.24414342880249,-990,0.24414342880249,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1807","Latin America","Mexico",52,2006,7,"baja california","Municipality","aguascalientes",3,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.530992698669434,-990,0.530992698669434,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1808","Latin America","Mexico",52,2006,7,"baja california","Municipality","aguascalientes",3,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.193143863677979,-990,0.193143863677979,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1809","Latin America","Mexico",52,2006,7,"baja california","Municipality","aguascalientes",3,"PRI",21,"Roberto Madrazo",-990,-990,-990,-990,-990,-990,0.217126541137695,-990,0.217126541137695,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1810","Latin America","Mexico",52,2006,7,"baja california","Municipality","mexicali",4,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.424990310668945,-990,0.424990310668945,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1811","Latin America","Mexico",52,2006,7,"baja california","Municipality","mexicali",4,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.243299083709717,-990,0.243299083709717,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1812","Latin America","Mexico",52,2006,7,"baja california","Municipality","mexicali",4,"PRI",21,"Roberto Madrazo",-990,-990,-990,-990,-990,-990,0.258649158477783,-990,0.258649158477783,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1813","Latin America","Mexico",52,2006,7,"baja california","Municipality","mexicali",5,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.503681449890137,-990,0.503681449890137,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1814","Latin America","Mexico",52,2006,7,"baja california","Municipality","mexicali",5,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.20888765335083,-990,0.20888765335083,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1815","Latin America","Mexico",52,2006,7,"baja california","Municipality","mexicali",5,"PRI",21,"Roberto Madrazo",-990,-990,-990,-990,-990,-990,0.227453002929688,-990,0.227453002929688,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1816","Latin America","Mexico",52,2006,7,"baja california","Municipality","ensenada",6,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.482022933959961,-990,0.482022933959961,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1817","Latin America","Mexico",52,2006,7,"baja california","Municipality","ensenada",6,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.2745627784729,-990,0.2745627784729,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1818","Latin America","Mexico",52,2006,7,"baja california","Municipality","ensenada",6,"PRI",21,"Roberto Madrazo",-990,-990,-990,-990,-990,-990,0.187612762451172,-990,0.187612762451172,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1819","Latin America","Mexico",52,2006,7,"baja california","Municipality","tijuana",7,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.478213768005371,-990,0.478213768005371,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1820","Latin America","Mexico",52,2006,7,"baja california","Municipality","tijuana",7,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.253173789978027,-990,0.253173789978027,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1821","Latin America","Mexico",52,2006,7,"baja california","Municipality","tijuana",7,"PRI",21,"Roberto Madrazo",-990,-990,-990,-990,-990,-990,0.209368476867676,-990,0.209368476867676,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1822","Latin America","Mexico",52,2006,7,"baja california","Municipality","tijuana",8,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.539500465393066,-990,0.539500465393066,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1823","Latin America","Mexico",52,2006,7,"baja california","Municipality","tijuana",8,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.214286823272705,-990,0.214286823272705,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1824","Latin America","Mexico",52,2006,7,"baja california","Municipality","tijuana",8,"PRI",21,"Roberto Madrazo",-990,-990,-990,-990,-990,-990,0.191774387359619,-990,0.191774387359619,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1825","Latin America","Mexico",52,2006,7,"baja california sur","Municipality","tijuana",9,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.479518203735352,-990,0.479518203735352,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1826","Latin America","Mexico",52,2006,7,"baja california sur","Municipality","tijuana",9,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.228619346618652,-990,0.228619346618652,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1827","Latin America","Mexico",52,2006,7,"baja california sur","Municipality","tijuana",9,"PRI",21,"Roberto Madrazo",-990,-990,-990,-990,-990,-990,0.235763702392578,-990,0.235763702392578,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1828","Latin America","Mexico",52,2006,7,"baja california sur","Municipality","mexicali",10,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.466357917785645,-990,0.466357917785645,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1829","Latin America","Mexico",52,2006,7,"baja california sur","Municipality","mexicali",10,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.250193691253662,-990,0.250193691253662,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1830","Latin America","Mexico",52,2006,7,"baja california sur","Municipality","mexicali",10,"PRI",21,"Roberto Madrazo",-990,-990,-990,-990,-990,-990,0.216096096038818,-990,0.216096096038818,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1831","Latin America","Mexico",52,2006,7,"campeche","Municipality","tijuana",11,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.470299301147461,-990,0.470299301147461,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1832","Latin America","Mexico",52,2006,7,"campeche","Municipality","tijuana",11,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.258499298095703,-990,0.258499298095703,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1833","Latin America","Mexico",52,2006,7,"campeche","Municipality","tijuana",11,"PRI",21,"Roberto Madrazo",-990,-990,-990,-990,-990,-990,0.216179428100586,-990,0.216179428100586,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1834","Latin America","Mexico",52,2006,7,"campeche","Municipality","mulegé",12,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.343360977172852,-990,0.343360977172852,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1835","Latin America","Mexico",52,2006,7,"campeche","Municipality","mulegé",12,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.431610260009766,-990,0.431610260009766,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1836","Latin America","Mexico",52,2006,7,"campeche","Municipality","mulegé",12,"PRI",21,"Roberto Madrazo",-990,-990,-990,-990,-990,-990,0.180567016601562,-990,0.180567016601562,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1837","Latin America","Mexico",52,2006,7,"coahuila","Municipality","la paz",13,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.354151954650879,-990,0.354151954650879,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1838","Latin America","Mexico",52,2006,7,"coahuila","Municipality","la paz",13,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.442787742614746,-990,0.442787742614746,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1839","Latin America","Mexico",52,2006,7,"coahuila","Municipality","la paz",13,"PRI",21,"Roberto Madrazo",-990,-990,-990,-990,-990,-990,0.155840768814087,-990,0.155840768814087,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1840","Latin America","Mexico",52,2006,7,"coahuila","Municipality","campeche",14,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.336952285766602,-990,0.336952285766602,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1841","Latin America","Mexico",52,2006,7,"coahuila","Municipality","campeche",14,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.313556537628174,-990,0.313556537628174,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1842","Latin America","Mexico",52,2006,7,"coahuila","Municipality","campeche",14,"PRI",21,"Roberto Madrazo",-990,-990,-990,-990,-990,-990,0.286238212585449,-990,0.286238212585449,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1843","Latin America","Mexico",52,2006,7,"coahuila","Municipality","carmen",15,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.318348751068115,-990,0.318348751068115,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1844","Latin America","Mexico",52,2006,7,"coahuila","Municipality","carmen",15,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.358248977661133,-990,0.358248977661133,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1845","Latin America","Mexico",52,2006,7,"coahuila","Municipality","carmen",15,"PRI",21,"Roberto Madrazo",-990,-990,-990,-990,-990,-990,0.291150951385498,-990,0.291150951385498,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1846","Latin America","Mexico",52,2006,7,"coahuila","Municipality","piedras negras",16,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.473793182373047,-990,0.473793182373047,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1847","Latin America","Mexico",52,2006,7,"coahuila","Municipality","piedras negras",16,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.210204219818115,-990,0.210204219818115,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1848","Latin America","Mexico",52,2006,7,"coahuila","Municipality","piedras negras",16,"PRI",21,"Roberto Madrazo",-990,-990,-990,-990,-990,-990,0.272851371765137,-990,0.272851371765137,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1849","Latin America","Mexico",52,2006,7,"coahuila","Municipality","san pedro",17,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.286978702545166,-990,0.286978702545166,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1850","Latin America","Mexico",52,2006,7,"coahuila","Municipality","san pedro",17,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.370733947753906,-990,0.370733947753906,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1851","Latin America","Mexico",52,2006,7,"coahuila","Municipality","san pedro",17,"PRI",21,"Roberto Madrazo",-990,-990,-990,-990,-990,-990,0.301356735229492,-990,0.301356735229492,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1852","Latin America","Mexico",52,2006,7,"coahuila","Municipality","monclova",18,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.454335174560547,-990,0.454335174560547,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1853","Latin America","Mexico",52,2006,7,"coahuila","Municipality","monclova",18,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.228573989868164,-990,0.228573989868164,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1854","Latin America","Mexico",52,2006,7,"coahuila","Municipality","monclova",18,"PRI",21,"Roberto Madrazo",-990,-990,-990,-990,-990,-990,0.275428810119629,-990,0.275428810119629,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1855","Latin America","Mexico",52,2006,7,"coahuila","Municipality","saltillo",19,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.418457527160645,-990,0.418457527160645,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1856","Latin America","Mexico",52,2006,7,"coahuila","Municipality","saltillo",19,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.183980770111084,-990,0.183980770111084,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1857","Latin America","Mexico",52,2006,7,"coahuila","Municipality","saltillo",19,"PRI",21,"Roberto Madrazo",-990,-990,-990,-990,-990,-990,0.332159156799316,-990,0.332159156799316,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1858","Latin America","Mexico",52,2006,7,"colima","Municipality","torreón",20,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.398787994384766,-990,0.398787994384766,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1859","Latin America","Mexico",52,2006,7,"colima","Municipality","torreón",20,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.288812618255615,-990,0.288812618255615,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1860","Latin America","Mexico",52,2006,7,"colima","Municipality","torreón",20,"PRI",21,"Roberto Madrazo",-990,-990,-990,-990,-990,-990,0.268974666595459,-990,0.268974666595459,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1861","Latin America","Mexico",52,2006,7,"colima","Municipality","torreón",21,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.537709083557129,-990,0.537709083557129,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1862","Latin America","Mexico",52,2006,7,"colima","Municipality","torreón",21,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.2454709815979,-990,0.2454709815979,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1863","Latin America","Mexico",52,2006,7,"colima","Municipality","torreón",21,"PRI",21,"Roberto Madrazo",-990,-990,-990,-990,-990,-990,0.173862686157227,-990,0.173862686157227,-990,-990,-990,-990,-990,-990,-990,-990,-990
"1864","Latin America","Mexico",52,2006,7,"chiapas","Municipality","saltillo",22,"PAN",3,"Felipe Calderón",-990,-990,-990,-990,-990,-990,0.494396133422852,-990,0.494396133422852,-990,-990,-990,-990,-990,-990,-990,-990,-990
