"","id","rg","ctr_n","ctr","yr","mn","sub","unit_name","unit_type","unit_n","pty_n","pty","can","pev1","vot1","vv1","ivv1","to1","cv1","pv1","pvs1","pev2","vot2","vv2","ivv2","to2","cv2","cvs2","pv2","pvs2","unmarked"
"1395",3,"Latin America","Colombia",57,2010,6,"cesar","tamalameque","municipality",20787,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,3424,3416,8,-990,2710,0.793325526932084,2710,0.793325526932084,35
"1396",3,"Latin America","Colombia",57,2010,6,"choco","quibdo","municipality",27001,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,29396,29258,138,-990,9925,0.339223460250188,9925,0.339223460250188,814
"1397",3,"Latin America","Colombia",57,2010,6,"choco","quibdo","municipality",27001,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,29396,29258,138,-990,1222,0.041766354501333,1222,0.041766354501333,814
"1398",3,"Latin America","Colombia",57,2010,6,"choco","quibdo","municipality",27001,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,29396,29258,138,-990,17297,0.591188734705038,17297,0.591188734705038,814
"1399",3,"Latin America","Colombia",57,2010,6,"choco","acandi","municipality",27006,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,2579,2571,8,-990,291,0.11318553092182,291,0.11318553092182,10
"1400",3,"Latin America","Colombia",57,2010,6,"choco","acandi","municipality",27006,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,2579,2571,8,-990,49,0.0190587320108907,49,0.0190587320108907,10
"1401",3,"Latin America","Colombia",57,2010,6,"choco","acandi","municipality",27006,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,2579,2571,8,-990,2221,0.863866199922209,2221,0.863866199922209,10
"1402",3,"Latin America","Colombia",57,2010,6,"choco","alto baudo (pie de pato)","municipality",27025,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,2447,2439,8,-990,1444,0.592045920459205,1444,0.592045920459205,28
"1403",3,"Latin America","Colombia",57,2010,6,"choco","alto baudo (pie de pato)","municipality",27025,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,2447,2439,8,-990,24,0.00984009840098401,24,0.00984009840098401,28
"1404",3,"Latin America","Colombia",57,2010,6,"choco","alto baudo (pie de pato)","municipality",27025,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,2447,2439,8,-990,943,0.386633866338663,943,0.386633866338663,28
"1405",3,"Latin America","Colombia",57,2010,6,"choco","atrato (yuto)","municipality",27050,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,2941,2935,6,-990,736,0.25076660988075,736,0.25076660988075,43
"1406",3,"Latin America","Colombia",57,2010,6,"choco","atrato (yuto)","municipality",27050,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,2941,2935,6,-990,75,0.0255536626916525,75,0.0255536626916525,43
"1407",3,"Latin America","Colombia",57,2010,6,"choco","atrato (yuto)","municipality",27050,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,2941,2935,6,-990,2081,0.709028960817717,2081,0.709028960817717,43
"1408",3,"Latin America","Colombia",57,2010,6,"choco","bagado","municipality",27073,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,1795,1790,5,-990,440,0.245810055865922,440,0.245810055865922,10
"1409",3,"Latin America","Colombia",57,2010,6,"choco","bagado","municipality",27073,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,1795,1790,5,-990,24,0.0134078212290503,24,0.0134078212290503,10
"1410",3,"Latin America","Colombia",57,2010,6,"choco","bagado","municipality",27073,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,1795,1790,5,-990,1316,0.735195530726257,1316,0.735195530726257,10
"1411",3,"Latin America","Colombia",57,2010,6,"choco","bahia solano (mutis)","municipality",27075,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,2280,2272,8,-990,336,0.147887323943662,336,0.147887323943662,16
"1412",3,"Latin America","Colombia",57,2010,6,"choco","bahia solano (mutis)","municipality",27075,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,2280,2272,8,-990,71,0.03125,71,0.03125,16
"1413",3,"Latin America","Colombia",57,2010,6,"choco","bahia solano (mutis)","municipality",27075,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,2280,2272,8,-990,1849,0.813820422535211,1849,0.813820422535211,16
"1414",3,"Latin America","Colombia",57,2010,6,"choco","bajo baudo (pizarro)","municipality",27077,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,2565,2555,10,-990,297,0.116242661448141,297,0.116242661448141,20
"1415",3,"Latin America","Colombia",57,2010,6,"choco","bajo baudo (pizarro)","municipality",27077,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,2565,2555,10,-990,34,0.013307240704501,34,0.013307240704501,20
"1416",3,"Latin America","Colombia",57,2010,6,"choco","bajo baudo (pizarro)","municipality",27077,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,2565,2555,10,-990,2204,0.862622309197652,2204,0.862622309197652,20
"1417",3,"Latin America","Colombia",57,2010,6,"choco","bojaya","municipality",27099,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,1069,1068,1,-990,169,0.158239700374532,169,0.158239700374532,9
"1418",3,"Latin America","Colombia",57,2010,6,"choco","bojaya","municipality",27099,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,1069,1068,1,-990,19,0.0177902621722846,19,0.0177902621722846,9
"1419",3,"Latin America","Colombia",57,2010,6,"choco","bojaya","municipality",27099,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,1069,1068,1,-990,871,0.815543071161049,871,0.815543071161049,9
"1420",3,"Latin America","Colombia",57,2010,6,"choco","el canton de san pablo","municipality",27135,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,1356,1350,6,-990,279,0.206666666666667,279,0.206666666666667,18
"1421",3,"Latin America","Colombia",57,2010,6,"choco","el canton de san pablo","municipality",27135,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,1356,1350,6,-990,18,0.0133333333333333,18,0.0133333333333333,18
"1422",3,"Latin America","Colombia",57,2010,6,"choco","el canton de san pablo","municipality",27135,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,1356,1350,6,-990,1035,0.766666666666667,1035,0.766666666666667,18
"1423",3,"Latin America","Colombia",57,2010,6,"choco","carmen del darien","municipality",27150,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,760,758,2,-990,109,0.143799472295515,109,0.143799472295515,6
"1424",3,"Latin America","Colombia",57,2010,6,"choco","carmen del darien","municipality",27150,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,760,758,2,-990,3,0.00395778364116095,3,0.00395778364116095,6
"1425",3,"Latin America","Colombia",57,2010,6,"choco","carmen del darien","municipality",27150,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,760,758,2,-990,640,0.844327176781003,640,0.844327176781003,6
"1426",3,"Latin America","Colombia",57,2010,6,"choco","certegui","municipality",27160,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,1579,1571,8,-990,334,0.212603437301082,334,0.212603437301082,29
"1427",3,"Latin America","Colombia",57,2010,6,"choco","certegui","municipality",27160,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,1579,1571,8,-990,34,0.0216422660725652,34,0.0216422660725652,29
"1428",3,"Latin America","Colombia",57,2010,6,"choco","certegui","municipality",27160,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,1579,1571,8,-990,1174,0.747294716740929,1174,0.747294716740929,29
"1429",3,"Latin America","Colombia",57,2010,6,"choco","condoto","municipality",27205,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,3324,3294,30,-990,611,0.185488767455981,611,0.185488767455981,47
"1430",3,"Latin America","Colombia",57,2010,6,"choco","condoto","municipality",27205,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,3324,3294,30,-990,147,0.0446265938069217,147,0.0446265938069217,47
"1431",3,"Latin America","Colombia",57,2010,6,"choco","condoto","municipality",27205,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,3324,3294,30,-990,2489,0.755616272009715,2489,0.755616272009715,47
"1432",3,"Latin America","Colombia",57,2010,6,"choco","el carmen","municipality",27245,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,5609,5607,2,-990,274,0.0488674870697343,274,0.0488674870697343,28
"1433",3,"Latin America","Colombia",57,2010,6,"choco","el carmen","municipality",27245,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,5609,5607,2,-990,61,0.0108792580702693,61,0.0108792580702693,28
"1434",3,"Latin America","Colombia",57,2010,6,"choco","el carmen","municipality",27245,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,5609,5607,2,-990,1738,0.309969680756198,1738,0.309969680756198,28
"1435",3,"Latin America","Colombia",57,2010,6,"choco","el litoral del san juan","municipality",27250,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,916,911,5,-990,380,0.417124039517014,380,0.417124039517014,5
"1436",3,"Latin America","Colombia",57,2010,6,"choco","el litoral del san juan","municipality",27250,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,916,911,5,-990,20,0.021953896816685,20,0.021953896816685,5
"1437",3,"Latin America","Colombia",57,2010,6,"choco","el litoral del san juan","municipality",27250,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,916,911,5,-990,506,0.55543358946213,506,0.55543358946213,5
"1438",3,"Latin America","Colombia",57,2010,6,"choco","istmina","municipality",27361,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,5421,5382,39,-990,1626,0.302118171683389,1626,0.302118171683389,70
"1439",3,"Latin America","Colombia",57,2010,6,"choco","istmina","municipality",27361,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,5421,5382,39,-990,229,0.0425492382014121,229,0.0425492382014121,70
"1440",3,"Latin America","Colombia",57,2010,6,"choco","istmina","municipality",27361,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,5421,5382,39,-990,3457,0.642326272761055,3457,0.642326272761055,70
"1441",3,"Latin America","Colombia",57,2010,6,"choco","jurado","municipality",27372,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,527,525,2,-990,69,0.131428571428571,69,0.131428571428571,6
"1442",3,"Latin America","Colombia",57,2010,6,"choco","jurado","municipality",27372,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,527,525,2,-990,21,0.04,21,0.04,6
"1443",3,"Latin America","Colombia",57,2010,6,"choco","jurado","municipality",27372,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,527,525,2,-990,429,0.817142857142857,429,0.817142857142857,6
"1444",3,"Latin America","Colombia",57,2010,6,"choco","lloro","municipality",27413,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,1981,1963,18,-990,261,0.132959755476312,261,0.132959755476312,33
"1445",3,"Latin America","Colombia",57,2010,6,"choco","lloro","municipality",27413,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,1981,1963,18,-990,26,0.0132450331125828,26,0.0132450331125828,33
"1446",3,"Latin America","Colombia",57,2010,6,"choco","lloro","municipality",27413,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,1981,1963,18,-990,1643,0.836984207845135,1643,0.836984207845135,33
"1447",3,"Latin America","Colombia",57,2010,6,"choco","medio atrato","municipality",27415,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,1300,1293,7,-990,234,0.180974477958237,234,0.180974477958237,20
"1448",3,"Latin America","Colombia",57,2010,6,"choco","medio atrato","municipality",27415,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,1300,1293,7,-990,8,0.00618716163959783,8,0.00618716163959783,20
"1449",3,"Latin America","Colombia",57,2010,6,"choco","medio atrato","municipality",27415,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,1300,1293,7,-990,1031,0.797370456303171,1031,0.797370456303171,20
"1450",3,"Latin America","Colombia",57,2010,6,"choco","medio baudo (boca de pepe)","municipality",27430,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,1584,1576,8,-990,461,0.29251269035533,461,0.29251269035533,18
"1451",3,"Latin America","Colombia",57,2010,6,"choco","medio baudo (boca de pepe)","municipality",27430,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,1584,1576,8,-990,28,0.0177664974619289,28,0.0177664974619289,18
"1452",3,"Latin America","Colombia",57,2010,6,"choco","medio baudo (boca de pepe)","municipality",27430,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,1584,1576,8,-990,1069,0.678299492385787,1069,0.678299492385787,18
"1453",3,"Latin America","Colombia",57,2010,6,"choco","medio san juan","municipality",27450,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,2080,2074,6,-990,1108,0.534233365477338,1108,0.534233365477338,34
"1454",3,"Latin America","Colombia",57,2010,6,"choco","medio san juan","municipality",27450,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,2080,2074,6,-990,60,0.0289296046287367,60,0.0289296046287367,34
"1455",3,"Latin America","Colombia",57,2010,6,"choco","medio san juan","municipality",27450,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,2080,2074,6,-990,872,0.420443587270974,872,0.420443587270974,34
"1456",3,"Latin America","Colombia",57,2010,6,"choco","novita","municipality",27491,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,1449,1422,27,-990,309,0.217299578059072,309,0.217299578059072,39
"1457",3,"Latin America","Colombia",57,2010,6,"choco","novita","municipality",27491,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,1449,1422,27,-990,43,0.030239099859353,43,0.030239099859353,39
"1458",3,"Latin America","Colombia",57,2010,6,"choco","novita","municipality",27491,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,1449,1422,27,-990,1031,0.725035161744022,1031,0.725035161744022,39
"1459",3,"Latin America","Colombia",57,2010,6,"choco","nuqui","municipality",27495,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,1461,1453,8,-990,223,0.153475567790778,223,0.153475567790778,8
"1460",3,"Latin America","Colombia",57,2010,6,"choco","nuqui","municipality",27495,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,1461,1453,8,-990,19,0.0130763936682725,19,0.0130763936682725,8
"1461",3,"Latin America","Colombia",57,2010,6,"choco","nuqui","municipality",27495,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,1461,1453,8,-990,1203,0.827942188575361,1203,0.827942188575361,8
"1462",3,"Latin America","Colombia",57,2010,6,"choco","rio iro","municipality",27580,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,1179,1169,10,-990,101,0.086398631308811,101,0.086398631308811,11
"1463",3,"Latin America","Colombia",57,2010,6,"choco","rio iro","municipality",27580,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,1179,1169,10,-990,21,0.0179640718562874,21,0.0179640718562874,11
"1464",3,"Latin America","Colombia",57,2010,6,"choco","rio iro","municipality",27580,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,1179,1169,10,-990,1036,0.88622754491018,1036,0.88622754491018,11
"1465",3,"Latin America","Colombia",57,2010,6,"choco","rio quito (paimado)","municipality",27600,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,2429,2402,27,-990,308,0.128226477935054,308,0.128226477935054,31
"1466",3,"Latin America","Colombia",57,2010,6,"choco","rio quito (paimado)","municipality",27600,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,2429,2402,27,-990,26,0.0108243130724396,26,0.0108243130724396,31
"1467",3,"Latin America","Colombia",57,2010,6,"choco","rio quito (paimado)","municipality",27600,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,2429,2402,27,-990,2037,0.84804329725229,2037,0.84804329725229,31
"1468",3,"Latin America","Colombia",57,2010,6,"choco","riosucio","municipality",27615,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,18038,18022,16,-990,374,0.0207524137165686,374,0.0207524137165686,30
"1469",3,"Latin America","Colombia",57,2010,6,"choco","riosucio","municipality",27615,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,18038,18022,16,-990,57,0.00316280102097436,57,0.00316280102097436,30
"1470",3,"Latin America","Colombia",57,2010,6,"choco","riosucio","municipality",27615,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,18038,18022,16,-990,1960,0.10875596493175,1960,0.10875596493175,30
"1471",3,"Latin America","Colombia",57,2010,6,"choco","san jose del palmar","municipality",27660,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,1143,1123,20,-990,462,0.41139804096171,462,0.41139804096171,28
"1472",3,"Latin America","Colombia",57,2010,6,"choco","san jose del palmar","municipality",27660,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,1143,1123,20,-990,34,0.0302760463045414,34,0.0302760463045414,28
"1473",3,"Latin America","Colombia",57,2010,6,"choco","san jose del palmar","municipality",27660,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,1143,1123,20,-990,599,0.533392698130009,599,0.533392698130009,28
"1474",3,"Latin America","Colombia",57,2010,6,"choco","sipi","municipality",27745,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,521,512,9,-990,282,0.55078125,282,0.55078125,24
"1475",3,"Latin America","Colombia",57,2010,6,"choco","sipi","municipality",27745,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,521,512,9,-990,11,0.021484375,11,0.021484375,24
"1476",3,"Latin America","Colombia",57,2010,6,"choco","sipi","municipality",27745,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,521,512,9,-990,195,0.380859375,195,0.380859375,24
"1477",3,"Latin America","Colombia",57,2010,6,"choco","tado","municipality",27787,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,4390,4368,22,-990,410,0.0938644688644689,410,0.0938644688644689,61
"1478",3,"Latin America","Colombia",57,2010,6,"choco","tado","municipality",27787,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,4390,4368,22,-990,108,0.0247252747252747,108,0.0247252747252747,61
"1479",3,"Latin America","Colombia",57,2010,6,"choco","tado","municipality",27787,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,4390,4368,22,-990,3789,0.867445054945055,3789,0.867445054945055,61
"1480",3,"Latin America","Colombia",57,2010,6,"choco","unguia","municipality",27800,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,2611,2594,17,-990,561,0.216268311488049,561,0.216268311488049,24
"1481",3,"Latin America","Colombia",57,2010,6,"choco","unguia","municipality",27800,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,2611,2594,17,-990,36,0.0138781804163454,36,0.0138781804163454,24
"1482",3,"Latin America","Colombia",57,2010,6,"choco","unguia","municipality",27800,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,2611,2594,17,-990,1973,0.760601387818042,1973,0.760601387818042,24
"1483",3,"Latin America","Colombia",57,2010,6,"choco","union panamericana","municipality",27810,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,1939,1921,18,-990,255,0.132743362831858,255,0.132743362831858,19
"1484",3,"Latin America","Colombia",57,2010,6,"choco","union panamericana","municipality",27810,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,1939,1921,18,-990,47,0.0244664237376366,47,0.0244664237376366,19
"1485",3,"Latin America","Colombia",57,2010,6,"choco","union panamericana","municipality",27810,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,1939,1921,18,-990,1600,0.832899531494014,1600,0.832899531494014,19
"1486",3,"Latin America","Colombia",57,2010,6,"cordoba","monteria","municipality",23001,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,102680,102377,303,-990,22173,0.216581849438839,22173,0.216581849438839,1105
"1487",3,"Latin America","Colombia",57,2010,6,"cordoba","monteria","municipality",23001,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,102680,102377,303,-990,4052,0.0395792023599051,4052,0.0395792023599051,1105
"1488",3,"Latin America","Colombia",57,2010,6,"cordoba","monteria","municipality",23001,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,102680,102377,303,-990,75047,0.733045508268459,75047,0.733045508268459,1105
"1489",3,"Latin America","Colombia",57,2010,6,"cordoba","ayapel","municipality",23068,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,11599,11549,50,-990,1367,0.11836522642653,1367,0.11836522642653,138
"1490",3,"Latin America","Colombia",57,2010,6,"cordoba","ayapel","municipality",23068,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,11599,11549,50,-990,278,0.0240713481686726,278,0.0240713481686726,138
"1491",3,"Latin America","Colombia",57,2010,6,"cordoba","ayapel","municipality",23068,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,11599,11549,50,-990,9766,0.845614338903801,9766,0.845614338903801,138
"1492",3,"Latin America","Colombia",57,2010,6,"cordoba","buenavista","municipality",23079,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,12571,12550,21,-990,1272,0.101354581673307,1272,0.101354581673307,72
"1493",3,"Latin America","Colombia",57,2010,6,"cordoba","buenavista","municipality",23079,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,12571,12550,21,-990,196,0.0156175298804781,196,0.0156175298804781,72
"1494",3,"Latin America","Colombia",57,2010,6,"cordoba","buenavista","municipality",23079,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,12571,12550,21,-990,4356,0.347091633466135,4356,0.347091633466135,72
"1495",3,"Latin America","Colombia",57,2010,6,"cordoba","canalete","municipality",23090,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,3997,3961,36,-990,743,0.187578894218632,743,0.187578894218632,44
"1496",3,"Latin America","Colombia",57,2010,6,"cordoba","canalete","municipality",23090,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,3997,3961,36,-990,180,0.0454430699318354,180,0.0454430699318354,44
"1497",3,"Latin America","Colombia",57,2010,6,"cordoba","canalete","municipality",23090,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,3997,3961,36,-990,2994,0.755869729866195,2994,0.755869729866195,44
"1498",3,"Latin America","Colombia",57,2010,6,"cordoba","cerete","municipality",23162,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,25645,25572,73,-990,6163,0.241005787580166,6163,0.241005787580166,350
"1499",3,"Latin America","Colombia",57,2010,6,"cordoba","cerete","municipality",23162,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,25645,25572,73,-990,912,0.0356640075082121,912,0.0356640075082121,350
"1500",3,"Latin America","Colombia",57,2010,6,"cordoba","cerete","municipality",23162,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,25645,25572,73,-990,18147,0.709643359924918,18147,0.709643359924918,350
"1501",3,"Latin America","Colombia",57,2010,6,"cordoba","chima","municipality",23168,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,5606,5583,23,-990,591,0.105857066093498,591,0.105857066093498,52
"1502",3,"Latin America","Colombia",57,2010,6,"cordoba","chima","municipality",23168,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,5606,5583,23,-990,110,0.0197026688160487,110,0.0197026688160487,52
"1503",3,"Latin America","Colombia",57,2010,6,"cordoba","chima","municipality",23168,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,5606,5583,23,-990,3740,0.669890739745656,3740,0.669890739745656,52
"1504",3,"Latin America","Colombia",57,2010,6,"cordoba","chinu","municipality",23182,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,15565,15515,50,-990,1981,0.127682887528199,1981,0.127682887528199,137
"1505",3,"Latin America","Colombia",57,2010,6,"cordoba","chinu","municipality",23182,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,15565,15515,50,-990,338,0.0217853689977441,338,0.0217853689977441,137
"1506",3,"Latin America","Colombia",57,2010,6,"cordoba","chinu","municipality",23182,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,15565,15515,50,-990,13059,0.841701579116984,13059,0.841701579116984,137
"1507",3,"Latin America","Colombia",57,2010,6,"cordoba","cienaga de oro","municipality",23189,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,13886,13807,79,-990,3051,0.220974867820671,3051,0.220974867820671,238
"1508",3,"Latin America","Colombia",57,2010,6,"cordoba","cienaga de oro","municipality",23189,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,13886,13807,79,-990,464,0.0336061418121243,464,0.0336061418121243,238
"1509",3,"Latin America","Colombia",57,2010,6,"cordoba","cienaga de oro","municipality",23189,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,13886,13807,79,-990,10054,0.728181357282538,10054,0.728181357282538,238
"1510",3,"Latin America","Colombia",57,2010,6,"cordoba","cotorra","municipality",23300,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,4584,4562,22,-990,562,0.123191582639193,562,0.123191582639193,45
